name,type,record_link,series_title,effective_from,through_to,completed,dp_law,_citations_dp_law,_caution_dp_law,_attachment_name_dp_law,dp_database,_citations_dp_database,_caution_dp_database,_attachment_name_dp_database,dp_url,_citations_dp_url,_caution_dp_url,_attachment_name_dp_url,dp_enacted,_citations_dp_enacted,_caution_dp_enacted,_attachment_name_dp_enacted,dp_effective_dt,_citations_dp_effective_dt,_caution_dp_effective_dt,_attachment_name_dp_effective_dt,dp_collected,_citations_dp_collected,_caution_dp_collected,_attachment_name_dp_collected,dp_valid_imp,_citations_dp_valid_imp,_caution_dp_valid_imp,_attachment_name_dp_valid_imp,dp_state_fed,_citations_dp_state_fed,_caution_dp_state_fed,_attachment_name_dp_state_fed,dp_state_fed_reference,_citations_dp_state_fed_reference,_caution_dp_state_fed_reference,_attachment_name_dp_state_fed_reference,dp_state_fed_citation,_citations_dp_state_fed_citation,_caution_dp_state_fed_citation,_attachment_name_dp_state_fed_citation,dp_type,_citations_dp_type,_caution_dp_type,_attachment_name_dp_type,dp_activity,_citations_dp_activity,_caution_dp_activity,_attachment_name_dp_activity,dp_penalties,_citations_dp_penalties,_caution_dp_penalties,_attachment_name_dp_penalties,dp_exemption,_citations_dp_exemption,_caution_dp_exemption,_attachment_name_dp_exemption,dp_exempt_sygen_activity,_citations_dp_exempt_sygen_activity,_caution_dp_exempt_sygen_activity,_attachment_name_dp_exempt_sygen_activity,dp_exempt_sy_ssp_activity,_citations_dp_exempt_sy_ssp_activity,_caution_dp_exempt_sy_ssp_activity,_attachment_name_dp_exempt_sy_ssp_activity,dp_exempt_can_activity,_citations_dp_exempt_can_activity,_caution_dp_exempt_can_activity,_attachment_name_dp_exempt_can_activity,dp_exempt_DCEgen_activity,_citations_dp_exempt_DCEgen_activity,_caution_dp_exempt_DCEgen_activity,_attachment_name_dp_exempt_DCEgen_activity,dp_exempt_fentDCE_activity,_citations_dp_exempt_fentDCE_activity,_caution_dp_exempt_fentDCE_activity,_attachment_name_dp_exempt_fentDCE_activity,dp_exempt_xyDCE_activity,_citations_dp_exempt_xyDCE_activity,_caution_dp_exempt_xyDCE_activity,_attachment_name_dp_exempt_xyDCE_activity,dp_exempt_DCE_ssp_activity,_citations_dp_exempt_DCE_ssp_activity,_caution_dp_exempt_DCE_ssp_activity,_attachment_name_dp_exempt_DCE_ssp_activity,dp_exempt_fentDCE_ssp_activity,_citations_dp_exempt_fentDCE_ssp_activity,_caution_dp_exempt_fentDCE_ssp_activity,_attachment_name_dp_exempt_fentDCE_ssp_activity,dp_exempt_xyDCE_ssp_activity,_citations_dp_exempt_xyDCE_ssp_activity,_caution_dp_exempt_xyDCE_ssp_activity,_attachment_name_dp_exempt_xyDCE_ssp_activity,dp_exempt_SEgen_activity,_citations_dp_exempt_SEgen_activity,_caution_dp_exempt_SEgen_activity,_attachment_name_dp_exempt_SEgen_activity,dp_exempt_SE_ssp_activity,_citations_dp_exempt_SE_ssp_activity,_caution_dp_exempt_SE_ssp_activity,_attachment_name_dp_exempt_SE_ssp_activity,dp_exempt_unspec_ssp_activity,_citations_dp_exempt_unspec_ssp_activity,_caution_dp_exempt_unspec_ssp_activity,_attachment_name_dp_exempt_unspec_ssp_activity,dp_note,_citations_dp_note,_caution_dp_note,_attachment_name_dp_note
"South Gate, Los Angeles County, California, 90280, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/77002,DPL_2025_Consolidated,2022-12-31,2024-12-31,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"South Gate, Los Angeles County, California, 90280, United States of America",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/62885,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sparks, Washoe County, Nevada, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63372,DPL_2023_Consolidated,2022-12-31,2023-01-01,11,1,-,-,-,Municode,-,-,-,https://library.municode.com/nv/sparks/codes/code_of_ordinances?nodeId=TIT9PUPEMOSA_CH9.21DRPA,-,-,-,09/09/2013,-,unknown date at bottom of ordinance,-,-,-,-,-,11/01/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,Both (ARCHIVE) ,"Chapter 9.21 - DRUG PARAP,Chapter 9.21 - DRUG PARAP",-,-,-,-,-,-,-,-,-,-,"Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Chapter 9.21 - DRUG PARAP,-,-,"Non-sale distribution/delivery (ARCHIVE), Possession, possession with intent to use, keep, Use","Chapter 9.21 - DRUG PARAP,Chapter 9.21 - DRUG PARAP",delivery to a minor ,-,Criminal (ARCHIVE) ,Chapter 9.21 - DRUG PARAP,-,-,"Syringes, generally",Chapter 9.21 - DRUG PARAP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sparks, Washoe County, Nevada, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/76629,DPL_2025_Consolidated,2022-12-31,2024-12-31,13,1,-,-,-,Municode,-,-,-,https://library.municode.com/nv/sparks/codes/code_of_ordinances?nodeId=TIT9PUPEMOSA_CH9.21DRPA,-,-,-,09/09/2013,-,unknown date at bottom of ordinance,-,-,-,-,-,09/17/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,Both (ARCHIVE) ,-,-,-,0,-,-,-,-,-,-,-,"Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Chapter 9.21 - DRUG PARAP,-,-,"Possession, possession with intent to use, keep, Use",Chapter 9.21 - DRUG PARAP,delivery to a minor ,-,Misdemeanor (NEW),Chapter 9.21 - DRUG PARAP,-,-,"Syringes, generally",Chapter 9.21 - DRUG PARAP,-,-,"Possession, Use",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Spokane, Spokane County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75119,DPL_2025_Consolidated,2022-12-31,2024-12-31,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Spokane, Spokane County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63168,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Spokane Valley, Spokane County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63684,DPL_2023_Consolidated,2022-12-31,2023-01-01,11,1,-,-,-,self-published,-,-,-,https://www.codepublishing.com/WA/SpokaneValley/#!/SpokaneValley08/SpokaneValley0820.html#8.20.040,-,-,-,07/15/2003,-,"day and month imputed, unknown date at bottom of ordinance",-,-,-,-,-,11/21/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,8.20.040 Controlled subst,-,-,-,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102 Drug paraph,-,-,"Non-sale distribution/delivery (ARCHIVE), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ",-,-,Criminal (ARCHIVE) ,RCW 69.50.412 Prohibited ,-,-,Syringes for approved medical use (i.e. diabetes) ,RCW 69.50.412 Prohibited ,It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Spokane Valley, Spokane County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/76635,DPL_2025_Consolidated,2022-12-31,2024-12-31,14,1,-,-,-,self-published,-,-,-,https://www.codepublishing.com/WA/SpokaneValley/#!/SpokaneValley08/SpokaneValley0820.html#8.20.040,-,-,-,07/15/2003,-,"day and month imputed, unknown date at bottom of ordinance",-,-,-,-,-,06/03/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,1,8.20.040 Controlled subst,-,-,"RCW:69.50.102    Drug paraphernalia – Definitions.
69.50.412    Prohibited acts: E – Penalties.",-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102 Drug paraph,-,-,"Delivery, possession with intent to deliver/distribute, distribution, transfer, furnish, exchange (NEW), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ",-,-,Misdemeanor (NEW),RCW 69.50.412 Prohibited ,-,-,"Syringes for approved medical use (i.e. diabetes) , Paraphernalia for consumption of cannabis, generally or medical use (NEW)","RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases.,-,-,-,-,-,-,-,-,-,"Use, Distribution, Sales, Other",-,manufacture,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springdale, Washington County, Arkansas, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/77430,DPL_2025_Consolidated,2022-12-31,2024-12-31,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springdale, Washington County, Arkansas, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63273,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Greene County, Missouri, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75515,DPL_2025_PS,2023-04-17,2024-12-31,13,1,-,-,-,Municode ,-,-,-,https://library.municode.com/mo/springfield/codes/code_of_ordinances/420544?nodeId=PTIICO_CH78OFMIPR_ARTVIOFAGPUHESA_S78-260PONAPA,-,-,-,03/19/2001,-,unknown date at bottom of ordinance,-,-,-,-,-,10/17/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,Both (ARCHIVE) ,-,-,-,0,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Sec. 78-260. - Possession,-,-,"Possession, possession with intent to use, keep, Use",Sec. 78-260. - Possession,-,-,"Unspecified Fine (NEW), Incarceration (NEW)",Sec. 1-7. - General penal,-,-,"Paraphernalia for consumption of cannabis, generally or medical use (NEW)",Sec. 78-260. - Possession,-,-,-,-,-,-,-,-,-,-,"Possession, Use",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Greene County, Missouri, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75661,DPL_2025_Consolidated,2023-04-17,2024-12-31,13,1,-,-,-,Municode ,-,-,-,https://library.municode.com/mo/springfield/codes/code_of_ordinances/420544?nodeId=PTIICO_CH78OFMIPR_ARTVIOFAGPUHESA_S78-260PONAPA,-,-,-,04/17/2023,-,unknown date at bottom of ordinance,-,-,-,-,-,10/17/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,Both (ARCHIVE) ,-,-,-,0,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Sec. 78-260. - Possession,-,-,"Possession, possession with intent to use, keep, Use",Sec. 78-260. - Possession,-,-,"Misdemeanor (NEW), Unspecified Fine (NEW), Incarceration (NEW)",Sec. 1-7. - General penal,-,-,"Paraphernalia for consumption of cannabis, generally or medical use (NEW)",Sec. 78-260. - Possession,-,-,-,-,-,-,-,-,-,-,"Possession, Use",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Greene County, Missouri, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75273,DPL_2025_JD,2023-04-17,2024-12-31,13,1,-,-,-,Municode ,-,-,-,https://library.municode.com/mo/springfield/codes/code_of_ordinances/420544?nodeId=PTIICO_CH78OFMIPR_ARTVIOFAGPUHESA_S78-260PONAPA,-,-,-,04/17/2023,-,unknown date at bottom of ordinance,-,-,-,-,-,10/17/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,Both (ARCHIVE) ,-,-,-,0,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Sec. 78-260. - Possession,-,-,"Possession, possession with intent to use, keep, Use",Sec. 78-260. - Possession,-,-,"Misdemeanor (NEW), Unspecified Fine (NEW), Incarceration (NEW)",Sec. 1-7. - General penal,-,-,"Paraphernalia for consumption of cannabis, generally or medical use (NEW)",-,-,-,-,-,-,-,-,-,-,-,"Possession, Use",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Greene County, Missouri, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63847,DPL_2023_Consolidated ,2022-12-31,2023-01-01,11,1,-,-,-,Municode ,-,-,-,https://library.municode.com/mo/springfield/codes/code_of_ordinances/420544?nodeId=PTIICO_CH78OFMIPR_ARTVIOFAGPUHESA_S78-260PONAPA,-,-,-,03/19/2001,-,unknown date at bottom of ordinance,-,-,-,-,-,04/17/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,Both (ARCHIVE) ,Sec. 78-260. - Possession,-,-,-,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Sec. 78-260. - Possession,-,-,"Possession, possession with intent to use, keep, Use",Sec. 78-260. - Possession,-,-,Criminal (ARCHIVE) ,Sec. 1-7. - General penal,-,-,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Greene County, Missouri, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75660,DPL_2025_Consolidated,2022-12-31,2023-04-16,12,1,-,-,-,Municode ,-,-,-,https://library.municode.com/mo/springfield/codes/code_of_ordinances/420544?nodeId=PTIICO_CH78OFMIPR_ARTVIOFAGPUHESA_S78-260PONAPA,-,-,-,03/19/2001,-,unknown date at bottom of ordinance,-,-,-,-,-,04/17/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,Both (ARCHIVE) ,-,-,-,0,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Sec. 78-260. - Possession,-,-,"Possession, possession with intent to use, keep, Use",Sec. 78-260. - Possession,-,-,"Misdemeanor (NEW), Unspecified Fine (NEW), Incarceration (NEW)",Sec. 1-7. - General penal,-,-,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Hampden County, Massachusetts, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75619,DPL_2025_Consolidated,2022-12-31,2024-12-31,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Hampden County, Massachusetts, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/62851,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Sangamon County, Illinois, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63942,DPL_2023_Consolidated,2022-12-31,2023-01-01,11,1,-,-,-,Municode,-,-,-,https://library.municode.com/il/springfield/codes/code_of_ordinances?nodeId=TITXIIIGEOF_CH131OFAGPUOR_S131.08PODRPAPR,-,-,-,01/07/2020,-,unknown date at bottom,-,-,-,-,-,01/11/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,Neither (ARCHIVE),-,-,-,-,-,-,-,-,-,-,-,"Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Other",131.08. - Possession of d,-,-,"Possession, possession with intent to use, keep",131.08. - Possession of d,-,-,Civil (ARCHIVE),§ 10.99. - General penalt,-,-,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springfield, Sangamon County, Illinois, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/76284,DPL_2025_Consolidated,2022-12-31,2024-12-31,12,1,-,-,-,Municode,-,-,-,https://library.municode.com/il/springfield/codes/code_of_ordinances?nodeId=TITXIIIGEOF_CH131OFAGPUOR_S131.08PODRPAPR,-,-,-,01/07/2020,-,unknown date at bottom,-,-,-,-,-,05/21/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,Neither (ARCHIVE),-,-,-,0,-,-,-,-,-,-,-,"Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Other",131.08. - Possession of d,-,-,"Possession, possession with intent to use, keep",131.08. - Possession of d,-,-,Unspecified Fine (NEW),§ 10.99. - General penalt,-,-,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Stamford, Western Connecticut Planning Region, Connecticut, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75855,DPL_2025_Consolidated,2022-12-31,2024-12-31,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Stamford, Western Connecticut Planning Region, Connecticut, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63161,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sterling Heights, Macomb County, Michigan, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75921,DPL_2025_Consolidated,2022-12-31,2024-12-31,14,1,-,-,-,ALP,-,-,-,https://codelibrary.amlegal.com/codes/sterlingheights/latest/sterlinghts_mi/0-0-0-69510,-,-,-,12/18/2018,-,unknown date at bottom of ordinance,-,-,-,-,-,09/02/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,Federal (ARCHIVE) ,-,-,-,1,-,-,-,"Article 15 of the Public Health Code or under the Occupational Code, 1980 PA 299, M.C.L. §§ 339.101 to 339.2721, ",-,can't find state law online,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",ARTICLE III. DRUG PARAPHE,-,-,"Sales, possession with intent to sell, offer for sale (NEW), Possession, possession with intent to use, keep",ARTICLE III. DRUG PARAPHE,-,-,"Misdemeanor (NEW), Unspecified Fine (NEW), Incarceration (NEW), Forfeiture/Seizure",ARTICLE III. DRUG PARAPHE,-,-,"Syringes for approved medical use (i.e. diabetes) , Paraphernalia for consumption of cannabis, generally or medical use (NEW), Professionals acting in their course of business [e.g. pharmacists, physicians, manufacturers], Public officials in the course of their duties, generally","ARTICLE III. DRUG PARAPHE,ARTICLE III. DRUG PARAPHE,ARTICLE III. DRUG PARAPHE",-,-,-,-,-,-,-,-,-,-,"Possession, Use, Distribution, Sales, Other",-,"Manufacture, purchase",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sterling Heights, Macomb County, Michigan, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63310,DPL_2023_Consolidated,2022-12-31,2023-01-01,11,1,-,-,-,ALP,-,-,-,https://codelibrary.amlegal.com/codes/sterlingheights/latest/sterlinghts_mi/0-0-0-69510,-,-,-,12/18/2018,-,unknown date at bottom of ordinance,-,-,-,-,-,10/16/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,Federal (ARCHIVE) ,ARTICLE III. DRUG PARAPHE,-,-,-,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",ARTICLE III. DRUG PARAPHE,offer for sale ,-,"Sales (ARCHIVE), Possession, possession with intent to use, keep, Other",ARTICLE III. DRUG PARAPHE,-,-,"Criminal (ARCHIVE) , Forfeiture/Seizure",ARTICLE III. DRUG PARAPHE,-,-,"Syringes for approved medical use (i.e. diabetes) , Paraphernalia for consumption of cannabis, generally (ARCHIVE), Xylazine checking/testing equipment specifically, in the context syringe services, harm reduction programs, or supervised use sites (NEW), Professionals acting in their course of business [e.g. pharmacists, physicians, manufacturers], Public officials in the course of their duties, generally","ARTICLE III. DRUG PARAPHE,ARTICLE III. DRUG PARAPHE","   (4)   A blender, bowl, container, spoon, or mixing device not specifically designed for a use described in subsection (c).

      (5)   A hypodermic syringe or needle sold or offered for sale for the purpose of injecting or otherwise treating livestock or other animals.
 (6)   An object sold, offered for sale, or given away by a state or local governmental agency or by a person specifically authorized by a state or local governmental agency to prevent the transmission of infectious agents.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"St. George, Washington County, Utah, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/64163,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
